federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
d_monitor,DriverMonitor,output_tick,14500000000,14500.0,14500000000,0,5.111166000000594,0,14505.111166,14505.357719,0.24655299999903946
d_monitor,DriverMonitor,output_tick,14600000000,14600.0,14600000000,0,5.685661999999866,0,14605.685662,14605.938567,0.2529049999993731
d_monitor,DriverMonitor,output_tick,14700000000,14700.0,14700000000,0,4.970303000000058,0,14704.970303,14705.345632,0.3753290000004199
d_monitor,DriverMonitor,output_tick,14800000000,14800.0,14800000000,0,6.071884999999384,0,14806.071885,14806.379511,0.3076259999998001
d_monitor,DriverMonitor,sensor_arrival,14900000000,14900.0,14900000000,0,58.48999899999944,0,14958.489999,14958.630775,0.1407760000001872
d_monitor,DriverMonitor,output_tick,14900000000,14900.0,14900000000,0,58.71184800000083,0,14958.711848,14958.758033,0.04618499999924097
d_monitor,DriverMonitor,output_tick,15000000000,15000.0,15000000000,0,5.71393100000023,0,15005.713931,15005.962872,0.24894099999983155
d_monitor,DriverMonitor,output_tick,15100000000,15100.0,15100000000,0,5.6100640000004205,0,15105.610064,15105.94406,0.333995999999388
d_monitor,DriverMonitor,output_tick,15200000000,15200.0,15200000000,0,5.565196999999898,0,15205.565197,15205.81362,0.248423000000912
d_monitor,DriverMonitor,output_tick,15300000000,15300.0,15300000000,0,9.49517200000082,0,15309.495172,15309.751187,0.25601499999902444
d_monitor,DriverMonitor,sensor_arrival,15400000000,15400.0,15400000000,0,58.68537900000047,0,15458.685379,15458.819563,0.1341839999986405
d_monitor,DriverMonitor,output_tick,15400000000,15400.0,15400000000,0,58.90276599999925,0,15458.902766,15458.954987,0.052220999999917694
d_monitor,DriverMonitor,output_tick,15500000000,15500.0,15500000000,0,5.854960000000574,0,15505.85496,15506.105235,0.2502750000003289
d_monitor,DriverMonitor,output_tick,15600000000,15600.0,15600000000,0,5.863461999999345,0,15605.863462,15606.100533,0.2370710000013787
d_monitor,DriverMonitor,output_tick,15700000000,15700.0,15700000000,0,5.487597999999707,0,15705.487598,15705.81728,0.32968199999959324
d_monitor,DriverMonitor,output_tick,15800000000,15800.0,15800000000,0,5.831356000000596,0,15805.831356,15806.091261,0.2599049999989802
d_monitor,DriverMonitor,sensor_arrival,15900000000,15900.0,15900000000,0,65.19764899999973,0,15965.197649,15965.368684,0.1710349999993923
d_monitor,DriverMonitor,output_tick,15900000000,15900.0,15900000000,0,65.53512600000067,0,15965.535126,15965.593626,0.05849999999918509
d_monitor,DriverMonitor,output_tick,16000000000,16000.0,16000000000,0,7.754783000000316,0,16007.754783,16007.989836,0.23505300000033458
d_monitor,DriverMonitor,output_tick,16100000000,16100.0,16100000000,0,9.494894999999815,0,16109.494895,16109.733874,0.2389789999997447
d_monitor,DriverMonitor,output_tick,16200000000,16200.0,16200000000,0,6.487339999999676,0,16206.48734,16206.767596,0.2802560000000085
d_monitor,DriverMonitor,output_tick,16300000000,16300.0,16300000000,0,4.652437000000646,0,16304.652437,16304.862565,0.21012799999880372
d_monitor,DriverMonitor,sensor_arrival,16400000000,16400.0,16400000000,0,55.27677599999879,0,16455.276776,16455.429664,0.15288800000053016
d_monitor,DriverMonitor,output_tick,16400000000,16400.0,16400000000,0,55.60755000000063,0,16455.60755,16455.682216,0.074666000000434
d_monitor,DriverMonitor,output_tick,16500000000,16500.0,16500000000,0,5.5548390000003565,0,16505.554839,16505.811003,0.25616399999853456
d_monitor,DriverMonitor,output_tick,16600000000,16600.0,16600000000,0,4.842219999998633,0,16604.84222,16605.090347,0.24812700000256882
d_monitor,DriverMonitor,output_tick,16700000000,16700.0,16700000000,0,6.732589999999618,0,16706.73259,16707.01579,0.28320000000167056
d_monitor,DriverMonitor,output_tick,16800000000,16800.0,16800000000,0,4.969742000001133,0,16804.969742,16805.172943,0.20320100000026287
